"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
98,12345,-7,100,0,1465,77,1395,64,3.7238e+06,19.6094,3716.55,542,1394,779578
