"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
73,12345,19.4,700,0,1465,77,1465,77,2779.17,2.49351,1.85714,211,1464,4814591
