"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
2,12345,19.4,700,0,1465,77,1465,77,4483.08,2.1039,3.49351,221,1464,152495
