"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
88,12345,19.4,700,0,1465,77,1465,77,3446.39,2.18182,2.51948,214,1464,144436
