"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
35,12345,4.6,300,1,6517,139,6517,139,244570,12.7842,239.54,982,6516,111731346
