"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,300,0,0,6528,148,6528,148,1.00143e+07,9.89865,9.82432,855,6527
1,0,300,0,0,6528,148,6528,148,1.00148e+07,10.3851,10.0405,824,6527
2,0,300,0,0,6528,148,6528,148,1.00147e+07,9.69595,9.4527,864,6527
3,0,300,0,0,6528,148,6528,148,1.00158e+07,10.5203,10.5743,885,6527
4,0,300,0,0,6528,148,6528,148,1.00157e+07,9.81081,9.48649,934,6527
5,0,300,0,0,6528,148,6528,148,1.00141e+07,9.91216,10.0203,594,6527
6,0,300,0,0,6528,148,6528,148,1.00159e+07,10.3243,10.9392,722,6527
7,0,300,0,0,6528,148,6528,148,1.00148e+07,10.1959,10.4257,759,6527
8,0,300,0,0,6528,148,6528,148,1.00155e+07,11.2432,11.1824,757,6527
9,0,300,0,0,6528,148,6528,148,1.00155e+07,10.1757,10.8446,805,6527
10,0,300,0,0,6528,148,6528,148,1.00155e+07,10.4257,10.3446,854,6527
11,0,300,0,0,6528,148,6528,148,1.00173e+07,10.1486,10.0743,799,6527
12,0,300,0,0,6528,148,6528,148,1.00162e+07,10.0878,10.2838,766,6527
13,0,300,0,0,6528,148,6528,148,1.00147e+07,9.96622,10.0405,642,6527
