"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
23,12345,13.4,500,0,6517,139,6517,139,17432.3,6.32374,13.6978,431,6516,106407430
