"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
34,12345,-7,100,1,6517,139,6517,139,2.60119e+06,40.705,2585.88,2093,6516,119327577
