"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
42,12345,4.6,300,0,6517,139,6517,139,104905,11.9065,99.2446,427,6516,2715169
