"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,100,0,1,6528,148,6416,144,1.00355e+07,26.6667,26.4167,1692,6415
1,0,100,0,1,6528,148,6407,144,1.00384e+07,29.3333,29.1319,1689,6406
2,0,100,0,1,6528,148,6373,142,1.00354e+07,26.669,26.5282,1692,6372
3,0,100,0,1,6528,148,6402,140,1.00352e+07,26.6286,26.4286,1699,6401
4,0,100,0,1,6528,148,6315,140,1.0035e+07,26.65,26.5286,1690,6314
5,0,100,0,1,6528,148,6404,146,1.00353e+07,26.7123,26.6164,1693,6403
6,0,100,0,1,6528,148,6381,140,1.0035e+07,26.6429,26.5143,1729,6380
7,0,100,0,1,6528,148,6382,142,1.00354e+07,26.6549,26.5,1704,6381
8,0,100,0,1,6528,148,6355,134,1.00367e+07,27.9328,27.8507,1707,6354
9,0,100,0,1,6528,148,6396,146,1.0035e+07,26.6644,26.4178,1691,6395
10,0,100,0,1,6528,148,6359,136,1.00348e+07,26.5735,26.3603,1697,6358
11,0,100,0,1,6528,148,6395,140,1.00349e+07,26.6071,26.3929,1716,6394
12,0,100,0,1,6528,148,6364,140,1.00351e+07,26.6286,26.4929,1717,6363
