"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
41,12345,13.4,500,0,6517,139,6517,139,16596.2,7.05755,9.30216,594,6516,3707465
