"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,500,0,0,6528,148,6528,148,1.0012e+07,5.56757,7.40541,197,6527
0,0,500,0,0,6528,148,6528,148,1.0012e+07,5.56757,7.40541,197,6527
1,0,500,0,0,6528,148,6528,148,1.00121e+07,6.05405,8.11486,220,6527
1,0,500,0,0,6528,148,6528,148,1.00123e+07,5.57432,8.06757,192,6527
2,0,500,0,0,6528,148,6528,148,1.00114e+07,5.87162,7.75676,197,6527
2,0,500,0,0,6528,148,6528,148,1.00111e+07,5.66216,7.20946,205,6527
3,0,500,0,0,6528,148,6528,148,1.00113e+07,5.41892,7.46622,203,6527
3,0,500,0,0,6528,148,6528,148,1.00114e+07,5.44595,7.54054,200,6527
4,0,500,0,0,6528,148,6528,148,1.00122e+07,5.68919,8.03378,193,6527
4,0,500,0,0,6528,148,6528,148,1.00118e+07,5.67568,7.71622,209,6527
