"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,500,0,0,6528,148,6528,148,1.0012e+07,5.56757,7.40541,197,6527
1,0,500,0,0,6528,148,6528,148,1.00113e+07,5.5,7.26351,203,6527
2,0,500,0,0,6528,148,6528,148,1.00113e+07,5.77027,7.45946,207,6527
3,0,500,0,0,6528,148,6528,148,1.00123e+07,5.58108,7.79054,188,6527
4,0,500,0,0,6528,148,6528,148,1.00125e+07,5.91216,8.05405,211,6527
