"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
88,1,500,0,0,150,3,150,3,2.52404e+06,148,2469.33,150,149
89,1,500,0,0,150,3,150,3,2.44371e+06,148,2389,150,149
90,1,500,0,0,150,3,150,3,2.51071e+06,148,2456,150,149
91,1,500,0,0,150,3,150,3,2.50038e+06,148,2445.67,150,149
92,1,500,0,0,150,3,150,3,2.48071e+06,148,2426,150,149
93,1,500,0,0,150,3,150,3,2.31538e+06,148,2260.67,150,149
94,1,500,0,0,150,3,150,3,2.26671e+06,148,2212,150,149
95,1,500,0,0,150,3,150,3,2.51704e+06,148,2462.33,150,149
96,1,500,0,0,150,3,150,3,2.53304e+06,148,2478.33,150,149
97,1,500,0,0,150,3,150,3,2.54871e+06,148,2494,150,149
98,1,500,0,0,150,3,150,3,2.46604e+06,148,2411.33,150,149
99,1,500,0,0,150,3,150,3,2.34671e+06,148,2292,150,149
100,1,500,0,0,150,3,150,3,2.60871e+06,148,2554,150,149
101,1,500,0,0,150,3,150,3,2.49271e+06,148,2438,150,149
102,1,500,0,0,150,3,150,3,2.67938e+06,148,2624.67,150,149
103,1,500,0,0,150,3,150,3,2.34738e+06,148,2292.67,150,149
104,1,500,0,0,150,3,150,3,2.43504e+06,148,2380.33,150,149
105,1,500,0,0,150,3,150,3,2.43371e+06,148,2379,150,149
106,1,500,0,0,150,3,150,3,2.36604e+06,148,2311.33,150,149
107,1,500,0,0,150,3,150,3,2.32504e+06,148,2270.33,150,149
108,1,500,0,0,150,3,150,3,2.38838e+06,148,2333.67,150,149
109,1,500,0,0,150,3,150,3,2.61704e+06,148,2562.33,150,149
110,1,500,0,0,150,3,150,3,2.53571e+06,148,2481,150,149
111,1,500,0,0,150,3,150,3,2.32604e+06,148,2271.33,150,149
112,1,500,0,0,150,3,150,3,2.32504e+06,148,2270.33,150,149
113,1,500,0,0,150,3,150,3,2.47571e+06,148,2421,150,149
114,1,500,0,0,150,3,150,3,2.45204e+06,148,2397.33,150,149
115,1,500,0,0,150,3,150,3,2.53771e+06,148,2483,150,149
116,1,500,0,0,150,3,150,3,2.51504e+06,148,2460.33,150,149
117,1,500,0,0,150,3,150,3,2.60271e+06,148,2548,150,149
118,1,500,0,0,150,3,150,3,2.55071e+06,148,2496,150,149
119,1,500,0,0,150,3,150,3,2.59638e+06,148,2541.67,150,149
120,1,500,0,0,150,3,150,3,2.52538e+06,148,2470.67,150,149
121,1,500,0,0,150,3,150,3,2.43538e+06,148,2380.67,150,149
122,1,500,0,0,150,3,150,3,2.42304e+06,148,2368.33,150,149
123,1,500,0,0,150,3,150,3,2.39571e+06,148,2341,150,149
124,1,500,0,0,150,3,150,3,2.56538e+06,148,2510.67,150,149
125,1,500,0,0,150,3,150,3,2.71171e+06,148,2657,150,149
126,1,500,0,0,150,3,150,3,2.39471e+06,148,2340,150,149
127,1,500,0,0,150,3,150,3,2.61204e+06,148,2557.33,150,149
128,1,500,0,0,150,3,150,3,2.44971e+06,148,2395,150,149
129,1,500,0,0,150,3,150,3,2.45538e+06,148,2400.67,150,149
130,1,500,0,0,150,3,150,3,2.48238e+06,148,2427.67,150,149
131,1,500,0,0,150,3,150,3,2.40971e+06,148,2355,150,149
132,1,500,0,0,150,3,150,3,2.59004e+06,148,2535.33,150,149
133,1,500,0,0,150,3,150,3,2.48804e+06,148,2433.33,150,149
134,1,500,0,0,150,3,150,3,2.47938e+06,148,2424.67,150,149
135,1,500,0,0,150,3,150,3,2.54304e+06,148,2488.33,150,149
136,1,500,0,0,150,3,150,3,2.33238e+06,148,2277.67,150,149
137,1,500,0,0,150,3,150,3,2.49104e+06,148,2436.33,150,149
138,1,500,0,0,150,3,150,3,2.46971e+06,148,2415,150,149
139,1,500,0,0,150,3,150,3,2.31771e+06,148,2263,150,149
140,1,500,0,0,150,3,150,3,2.58471e+06,148,2530,150,149
141,1,500,0,0,150,3,150,3,2.45738e+06,148,2402.67,150,149
142,1,500,0,0,150,3,150,3,2.76204e+06,148,2707.33,150,149
143,1,500,0,0,150,3,150,3,2.46604e+06,148,2411.33,150,149
144,1,500,0,0,150,3,150,3,2.43838e+06,148,2383.67,150,149
145,1,500,0,0,150,3,150,3,2.49071e+06,148,2436,150,149
146,1,500,0,0,150,3,150,3,2.39138e+06,148,2336.67,150,149
147,1,500,0,0,150,3,150,3,2.34171e+06,148,2287,150,149
148,1,500,0,0,150,3,150,3,2.49204e+06,148,2437.33,150,149
149,1,500,0,0,150,3,150,3,2.54504e+06,148,2490.33,150,149
150,1,500,0,0,150,3,150,3,2.46438e+06,148,2409.67,150,149
151,1,500,0,0,150,3,150,3,2.16104e+06,148,2106.33,150,149
152,1,500,0,0,150,3,150,3,2.55304e+06,148,2498.33,150,149
153,1,500,0,0,150,3,150,3,2.34071e+06,148,2286,150,149
154,1,500,0,0,150,3,150,3,2.59404e+06,148,2539.33,150,149
155,1,500,0,0,150,3,150,3,2.48571e+06,148,2431,150,149
