"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
42,12345,19.4,700,1,1465,77,1465,77,17785.1,4.24675,11.7792,341,1464,445632
