"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
26,12345,-7,100,0,6517,139,6489,138,1.56081e+06,37.8478,1546.44,2024,6488,118781167
