"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
88,12345,-7,100,0,1465,77,1446,77,515477,21.7403,506.247,542,1445,779693
