"Run id","Seed","Tx Power","Actual Range","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received","Collisions"
66,12345,13.4,500,1,1465,77,1465,77,199071,6.16883,196.714,334,1464,471993
