"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,100,0,0,6528,148,6423,148,1.01006e+07,61.1419,69.3649,2000,6422
1,0,100,0,0,6528,148,6339,138,1.00906e+07,54.7391,61.5435,1889,6338
2,0,100,0,0,6528,148,6419,144,1.00894e+07,53.4444,59.2222,2017,6418
3,0,100,0,0,6528,148,6366,144,1.01003e+07,60.9306,69.75,1832,6365
4,0,100,0,0,6528,148,6313,148,1.00931e+07,54.8108,62.2095,1841,6312
5,0,100,0,0,6528,148,6388,139,1.00969e+07,59.7698,66.9496,1906,6387
6,0,100,0,0,6528,148,5207,111,1.00981e+07,57.1171,63.6577,1554,5206
