"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,1,100,300,1,6528,148,6528,148,5.96414e+06,36.027,6031.6,2019,6528
1,1,100,300,1,6528,148,6517,148,5.99583e+06,34.8514,5987.7,2013,6517
2,1,100,300,1,6528,148,6506,148,5.878e+06,36.7568,5981.09,2001,6506
3,1,100,300,1,6528,148,6506,146,5.85265e+06,34.3562,5907.73,2017,6506
4,1,100,300,1,6528,148,6506,148,6.37311e+06,35.2973,6389.84,2021,6506
5,1,100,300,1,6528,148,6528,148,5.74828e+06,35.9595,5745.78,2023,6528
6,1,100,300,1,6528,148,6528,148,5.90036e+06,34.7162,5939.31,2023,6528
7,1,100,300,1,6528,148,6517,148,6.31497e+06,35.0135,6500.79,2013,6517
8,1,100,300,1,6528,148,6495,145,7.37057e+06,40.2483,7443.48,2014,6495
9,1,100,300,1,6528,148,6517,148,5.9861e+06,36.0068,6059.58,2030,6517
