"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,0,500,0,1,6528,148,2012,36,1.00063e+07,5.44444,4.44444,133,2011
1,0,500,0,1,6528,148,2014,36,1.00063e+07,5.44444,4.44444,134,2013
2,0,500,0,1,6528,148,2016,36,1.00063e+07,5.44444,4.44444,165,2015
3,0,500,0,1,6528,148,2012,36,1.00063e+07,5.44444,4.44444,137,2011
4,0,500,0,1,6528,148,2016,36,1.00063e+07,5.44444,4.44444,141,2015
5,0,500,0,1,6528,148,2016,36,1.00063e+07,5.44444,4.44444,168,2015
