"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
0,1,500,0,1,6528,148,6517,148,246256,15.6351,242.676,437,6517
1,1,500,0,1,6528,148,6352,144,189900,15.5972,196.694,441,6352
2,1,500,0,1,6528,148,6352,142,390854,25.4437,385.493,417,6352
3,1,500,0,1,6528,148,6352,144,201085,13.6319,205.174,412,6352
4,1,500,0,1,6528,148,6352,140,209522,11.8143,206.307,426,6352
5,1,500,0,1,6528,148,6352,148,192785,19.8243,191.75,426,6352
6,1,500,0,1,6528,148,6528,148,180890,12.5068,178.48,460,6528
7,1,500,0,1,6528,148,6352,146,178525,15.2466,177.116,430,6352
